          refLike.child(key).child(""likedBy"").child(userId).removeValue();
          refSave.child(userId).child(""likedRecipes"").child(key).removeValue();
          mProcessLike=false;
        }
 else {
          refLike.child(key).child(""likedBy"").child(userId).setValue(true);
          refSave.child(userId).child(""likedRecipes"").child(key).setValue(true);
          sendLikeNotif(name,key,imgUrl,posterId);
          mProcessLike=false;
        }
      }
 else {
        refLike.child(key).child(""likedBy"").child(userId).setValue(true);
        refSave.child(userId).child(""likedRecipes"").child(key).setValue(true);
        sendLikeNotif(name,key,imgUrl,posterId);
        mProcessLike=false;
      }
    }
  }
  @Override public void onCancelled(  DatabaseError databaseError){
  }
}
);
}"
69	"public void requestPermission(Context context) throws ActivityNotFoundException{
Intent intent=new Intent();
intent.setFlags(FLAG_ACTIVITY_NEW_TASK);
context.startActivity(intent);
}"
70	"public ArrayList<PieEntry> getPieEntryList(String dateStr){
HashMap<String,Long> mapType=new HashMap<>();
colors=new ArrayList<>();
long recordTime=0;
long formerlyTime=0;
long residueTime=0;
long otherTime=0;
for(TimeLineBean bean : TimeLineDao.getDatasFromDay(dateStr)){
if(bean.endTime!=0){
String name=bean.getType().name;
if(mapType.containsKey(name)){
mapType.put(name,mapType.get(name)+bean.getDuration());
}else {
mapType.put(name,bean.getDuration());
}
recordTime+=bean.getDuration();
}
}
String today=DateUtils.formatYYYYMMDD(System.currentTimeMillis());
if(DateUtils.isLarge(today,dateStr)){
ALog.e(TAG,""?????"");
formerlyTime=ONE_DAY_MILLIS;
}else {
if(today.equals(dateStr)){
ALog.e(TAG,""???"");
formerlyTime=System.currentTimeMillis()-DateUtils.getYesterdayMaxTimeMillis();
}else {
ALog.e(TAG,""?????"");
formerlyTime=0;
}
}
residueTime=ONE_DAY_MILLIS-formerlyTime;
otherTime=formerlyTime-recordTime;
ArrayList<PieEntry> entries=new ArrayList<>();
for(String key : mapType.keySet()){
Long time=mapType.get(key);
entries.add(new PieEntry(time,key));
colors.add(TypeDao.getTypeFromName(key).color);
}
if(residueTime>0){
entries.add(new PieEntry(residueTime,""????""));
colors.add(0x999e9e9e);
}
if(otherTime>0){
entries.add(new PieEntry(otherTime,""???""));
colors.add(0xff607d8b);
}
return entries;
}"
71	"public FusedLocationService(Context context){
this.context=context;
mLocationRequest=LocationRequest.create();
mLocationRequest.setInterval(INTERVAL);
mLocationRequest.setFastestInterval(FASTEST_INTERVAL);
mLocationRequest.setPriority(LocationRequest.PRIORITY_HIGH_ACCURACY);
mGoogleApiClient=new GoogleApiClient.Builder(context).addApi(LocationServices.API).addConnectionCallbacks(this).addOnConnectionFailedListener(this).build();
dataBaseHelper=new DBAdapter_Driver(context);
DistanceTravelled travelled=dataBaseHelper.getDistance();
if(travelled!=null){
tripDistance=travelled.getDistanceTrip();
totalDistance=travelled.getDistanceTotal();
freeDistance=travelled.getDistanceFree();
toCustomerDistance=travelled.getDistanceToCustomer();
}
if(mGoogleApiClient!=null&&!mGoogleApiClient.isConnected()){
mGoogleApiClient.connect();
Log.e(TAG,""Fused location service is started .............."");
}
handler=new Handler(Looper.getMainLooper());
runnable=new Runnable(){
  @Override public void run(){
    updateLocation();
  }
}
;
handler.postDelayed(runnable,2000);
}"
72	"@Override protected void renderMergedOutputModel(Map<String,Object> model,HttpServletRequest request,HttpServletResponse response){
response.setContentType(""application/json"");
HttpStatus code=(HttpStatus)model.get(""code"");
if(code==null){
code=HttpStatus.OK;
}
response.setStatus(code.value());
try{
Writer out=response.getWriter();
ResourceSet rs=(ResourceSet)model.get(""entity"");
JsonObject o=new JsonObject();
o.addProperty(""_id"",rs.getId());
o.addProperty(""user_access_policy_uri"",config.getIssuer()+""manage/resource/""+rs.getId());
gson.toJson(o,out);
}catch(IOException e){
logger.error(""IOException in ResourceSetEntityView.java: "",e);
}
}"
73	"@Override public void clicked(InputEvent event,float x,float y){
event.stop();
if(nextButton.isDisabled()){
return ;
}
if(game.canPurchaseLandThisTurn()==false||game.getPhase()==1){
buyLandPlotBtn.setVisible(false);
plotStats.setVisible(false);
hideInstallRoboticon();
game.nextPhase();
dropDownActive=true;
installRoboticonSelect.setItems(game.getPlayer().getRoboticonAmountList());
textUpdate();
}
}"
74	"public List<Channel> execute(WinstonDatabase winston) throws UtilException{
return new Channels(winston).getChannels();
}"
75	"void getDataFromLocal(){
Log.d(this.TAG,""getDataFromLocal"");
if(this.loginStatus.matches(""true"")){
getDataFromServer();
}
this.db_obj=new localStruct().new localDB(getApplicationContext());
this.db=this.db_obj.getReadableDatabase();
Log.d(this.TAG,BuildConfig.FLAVOR+this.db);
int[] views=new int{R.id.ht_no,R.id.name};
CustomCursorAdapter custom_adapter=new CustomCursorAdapter(this,this.db.query(mentorTable.table_name,new String{""_id"",mentorTable.column1,mentorTable.column2,mentorTable.column3,mentorTable.column4,mentorTable.column5,mentorTable.column6,mentorTable.column7,mentorTable.column8,mentorTable.column9},null,null,null,null,""isStudentFlagged DESC""));
this.stdlist=(ListView)findViewById(R.id.std_list2);
this.stdlist.setAdapter(custom_adapter);
if(this.from_sid!=null){
for(int position=0;position<this.studentCount;position++){
Cursor c=(Cursor)this.stdlist.getItemAtPosition(position);
if(this.from_sid.equals(c.getString(c.getColumnIndex(mentorTable.column1)))){
selectStudent(c,""repeat"");
}
}
}
this.stdlist.setOnItemClickListener(new C03835());
}"
76	"public Fraction(int numerator,int denominator){
if(denominator==0){
throw new IllegalArgumentException(""Denominator can't be zero."");
}else {
if((numerator<0&&denominator<0)||(denominator<0)){
numerator*=-1;
denominator*=-1;
}
}
this.numerator=numerator;
this.denominator=denominator;
}"
77	"public T_ACTION_FEEDBACK createActionFeedbackMessage(T_FEEDBACK feedback,Publisher<T_ACTION_FEEDBACK> pubFeedback,Time t,GoalStatus gs){
T_ACTION_FEEDBACK a=null;
try{
a=mf.newFromType(actionFeedbackMessage);
std_msgs.Header header=mf.newFromType(std_msgs.Header._TYPE);
String fm=feedbackMessage.replace('/','.');
Method m=a.getClass().getMethod(""setHeader"",Header.class);
header.setStamp(t);
m.invoke(a,header);
m=a.getClass().getMethod(""setFeedback"",Class.forName(fm));
m.invoke(a,feedback);
m=a.getClass().getMethod(""setStatus"",GoalStatus.class);
m.invoke(a,gs);
}catch(Exception e){
System.out.println(""problem in AFM: ""+e.toString());
e.printStackTrace();
}
return a;
}"
78	"public static void OptionMenu(ProfNetwork esql,String authorisedUser,String friendUser){
try{
boolean optionmenu=true;
while(optionmenu){
System.out.println(friendUser+""'S PROFILE MENU"");
System.out.println(""---------"");
System.out.println(""1. Send Connection"");
System.out.println(""2. Send Message"");
System.out.println(""........................."");
System.out.println(""3. Go Back"");
switch (readChoice()){
case 1 :

List<String> numFriends=new ArrayList<String>();
numFriends=getFriendsList(esql,authorisedUser);
int numconnections=NumberConnections(esql,authorisedUser);
if((numFriends.size()==0)&&(numconnections>5)&&ThreeLevels(esql,authorisedUser,friendUser)){
SendConnection(esql,authorisedUser,friendUser);
}else {
if(numconnections<5){
SendConnection(esql,authorisedUser,friendUser);
}else {
System.out.println(""This user is not within three levels of connection!"");
}
}
break;
case 2 :

SendMessage(esql,authorisedUser,friendUser);
break;
case 3 :

optionmenu=false;
break;
default :

System.out.println(""Unrecognized choice!"");
break;
}
}
}catch(Exception e){
System.err.println(e.getMessage());
}
}"
79	"@Override public void updateFacing(){
if(this.isMaster&&this.linkedMinerID==null){
switch (this.facing){
case SOUTH :

this.facing=EnumFacing.EAST;
break;
case EAST :

this.facing=EnumFacing.WEST;
break;
case WEST :

this.facing=EnumFacing.NORTH;
break;
case NORTH :

this.facing=EnumFacing.SOUTH;
break;
}
super.updateFacing();
}else {
TileEntityMinerBase master=this.getMaster();
if(master!=null){
master.updateFacing();
}
}
if(!this.worldObj.isRemote){
this.updateClient();
}
for(EnumFacing facing : EnumFacing.values()){
BlockPos offset=this.getPos().offset(facing);
TileEntity tileOffset=this.worldObj.getTileEntity(offset);
if(tileOffset!=null&&!(tileOffset instanceof TileEntityMinerBase)){
IBlockState state=this.worldObj.getBlockState(offset);
state.getBlock().onNeighborChange(worldObj,this.getPos(),offset);
worldObj.markBlockRangeForRenderUpdate(offset,offset);
}
}
this.markDirty();
}"
80	"@Override protected void onCreate(Bundle savedInstanceState){
super.onCreate(savedInstanceState);
setContentView(R.layout.activity_login);
ButterKnife.bind(this);
mRegisterTextView.setOnClickListener(this);
mPasswordLoginButton.setOnClickListener(this);
mAuth=FirebaseAuth.getInstance();
SharedPreferences sharedPreferences=PreferenceManager.getDefaultSharedPreferences(this);
mEmailEditText.setText(sharedPreferences.getString(Constants.PREFERENCES_PREVIOUS_USER_KEY,""""));
mPasswordEditText.requestFocus();
createAuthProgressDialog();
mAuthListener=new FirebaseAuth.AuthStateListener(){
  @Override public void onAuthStateChanged(  @NonNull FirebaseAuth firebaseAuth){
    FirebaseUser user=firebaseAuth.getCurrentUser();
    if (user != null) {
      Intent intent=new Intent(LoginActivity.this,MainActivity.class);
      intent.setFlags(Intent.FLAG_ACTIVITY_NEW_TASK | Intent.FLAG_ACTIVITY_CLEAR_TASK);
      startActivity(intent);
      finish();
    }
  }
}
;
}"
81	"@Override protected void onCreate(Bundle savedInstanceState){
super.onCreate(savedInstanceState);
setContentView(R.layout.user_login_activity_layout);
SormasApplication application=(SormasApplication)getApplication();
tracker=application.getDefaultTracker();
DevicePolicyManager dpm=(DevicePolicyManager)getSystemService(Context.DEVICE_POLICY_SERVICE);
if(dpm.getStorageEncryptionStatus()==DevicePolicyManager.ENCRYPTION_STATUS_INACTIVE||dpm.getStorageEncryptionStatus()==DevicePolicyManager.ENCRYPTION_STATUS_UNSUPPORTED){
AlertDialog.Builder builder=new AlertDialog.Builder(this);
builder.setCancelable(false);
builder.setMessage(R.string.alert_encryption);
AlertDialog dialog=builder.create();
dialog.show();
}
if(ConfigProvider.getUser()!=null){
Intent intent=new Intent(this,CasesActivity.class);
startActivity(intent);
}
}"
82	"@Override public void onBindViewHolder(ListViewHolder holder,int position){
 final DoctorList doctorObject=mDataList.get(position);
holder.doctorName.setText(doctorObject.getDocName());
holder.doctorExperience.setText(doctorObject.getExperience()+mContext.getString(R.string.space)+mContext.getString(R.string.years_experience));
holder.doctorCategoryType.setText(doctorObject.getCategorySpeciality());
holder.aboutDoctor.setText(doctorObject.getDegree());
if(doctorObject.getCategoryName().equals(mContext.getString(R.string.my_appointments))){
holder.ruppessIcon.setVisibility(View.INVISIBLE);
holder.doctorFee.setVisibility(View.INVISIBLE);
holder.bookAppointmentButton.setVisibility(View.INVISIBLE);
holder.appointmentDate.setVisibility(View.VISIBLE);
holder.tokenNo.setVisibility(View.INVISIBLE);
SpannableString content=new SpannableString(CommonMethods.getFormattedDate(doctorObject.getAptDate(),RescribeConstants.DATE_PATTERN.YYYY_MM_DD,RescribeConstants.DATE_PATTERN.MMM_DD_YYYY)+"", ""+CommonMethods.getFormattedDate(doctorObject.getAptTime(),RescribeConstants.DATE_PATTERN.HH_mm_ss,RescribeConstants.DATE_PATTERN.hh_mm_a));
content.setSpan(new UnderlineSpan(),0,content.length(),0);
holder.appointmentDate.setText(content);
if(doctorObject.getClinicDataList().size()>0){
holder.doctorAddress.setText(doctorObject.getClinicDataList().get(0).getClinicAddress());
holder.clinicName.setText(doctorObject.getClinicDataList().get(0).getClinicName());
}
}else {
if(doctorObject.getCategoryName().equals(mContext.getString(R.string.sponsered_doctor))){
if(doctorObject.getClinicDataList().size()==1){
holder.clinicName.setVisibility(View.VISIBLE);
holder.clinicName.setText(doctorObject.getClinicDataList().get(0).getClinicName());
holder.doctorAddress.setText(doctorObject.getClinicDataList().get(0).getClinicAddress());
}else {
if(doctorObject.getClinicDataList().size()>0){
SpannableString locationString=new SpannableString(doctorObject.getClinicDataList().size()+mContext.getString(R.string.space)+mContext.getString(R.string.locations));
locationString.setSpan(new UnderlineSpan(),0,locationString.length(),0);
holder.doctorAddress.setText(locationString);
holder.clinicName.setVisibility(View.GONE);
}
}
holder.bookAppointmentButton.setVisibility(View.VISIBLE);
holder.appointmentDate.setVisibility(View.INVISIBLE);
if(doctorObject.getClinicDataList().size()>0){
holder.ruppessIcon.setVisibility(View.VISIBLE);
holder.doctorFee.setVisibility(View.VISIBLE);
holder.doctorFee.setText(""""+doctorObject.getClinicDataList().get(0).getAmount());
}else {
holder.doctorFee.setVisibility(View.INVISIBLE);
holder.ruppessIcon.setVisibility(View.INVISIBLE);
}
if(doctorObject.getTokenNo().equals("""")){
holder.bookAppointmentButton.setVisibility(View.VISIBLE);
holder.tokenNo.setVisibility(View.INVISIBLE);
}else {
holder.tokenNo.setVisibility(View.VISIBLE);
holder.bookAppointmentButton.setVisibility(View.INVISIBLE);
}
}else {
if(doctorObject.getCategoryName().equals(mContext.getString(R.string.recently_visit_doctor))){
if(doctorObject.getClinicDataList().size()==1){
holder.clinicName.setVisibility(View.VISIBLE);
holder.clinicName.setText(doctorObject.getClinicDataList().get(0).getClinicName());
holder.doctorAddress.setText(doctorObject.getClinicDataList().get(0).getClinicAddress());
}else {
if(doctorObject.getClinicDataList().size()>0){
SpannableString locationString=new SpannableString(doctorObject.getClinicDataList().size()+mContext.getString(R.string.space)+mContext.getString(R.string.locations));
locationString.setSpan(new UnderlineSpan(),0,locationString.length(),0);
holder.doctorAddress.setText(locationString);
holder.clinicName.setVisibility(View.GONE);
}
}
holder.bookAppointmentButton.setVisibility(View.VISIBLE);
holder.appointmentDate.setVisibility(View.INVISIBLE);
if(doctorObject.getClinicDataList().size()>0){
holder.doctorFee.setVisibility(View.VISIBLE);
holder.ruppessIcon.setVisibility(View.VISIBLE);
holder.doctorFee.setText(""""+doctorObject.getClinicDataList().get(0).getAmount());
}else {
holder.doctorFee.setVisibility(View.INVISIBLE);
holder.ruppessIcon.setVisibility(View.INVISIBLE);
}
if(doctorObject.getTokenNo().equals("""")){
holder.bookAppointmentButton.setVisibility(View.VISIBLE);
holder.tokenNo.setVisibility(View.INVISIBLE);
}else {
holder.tokenNo.setVisibility(View.VISIBLE);
holder.bookAppointmentButton.setVisibility(View.INVISIBLE);
}
}
}
}
if(doctorObject.getRating()==0){
holder.ratingBar.setVisibility(View.INVISIBLE);
holder.doctorRating.setVisibility(View.INVISIBLE);
}else {
holder.ratingBar.setVisibility(View.VISIBLE);
holder.doctorRating.setVisibility(View.VISIBLE);
holder.ratingBar.setRating((float)doctorObject.getRating());
holder.doctorRating.setText(""""+doctorObject.getRating());
}
holder.doctorlistCardLinearlayout.setOnClickListener(new View.OnClickListener(){
  @Override public void onClick(  View v){
    mOnCardOfAppointmentClickListener.onClickOfCard(doctorObject.getCategoryName());
  }
}
);
holder.bookAppointmentButton.setOnClickListener(new View.OnClickListener(){
  @Override public void onClick(  View v){
    Intent intent=new Intent(mContext,SelectSlotToBookAppointmentBaseActivity.class);
    intent.putExtra(mContext.getString(R.string.clicked_item_data),doctorObject);
    intent.putExtra(mContext.getString(R.string.toolbarTitle),doctorObject.getCategoryName());
